strategy,selection_snapshot_id,effective_from_ms,additions,removals,turnover_fraction
CPM-RO-001,stage3:CPM-RO-001:1787760000000,1787763600000,2,2,0.125
CPM-RO-001,stage3:CPM-RO-001:1787774400000,1787778000000,4,4,0.25
CPM-RO-001,stage3:CPM-RO-001:1787788800000,1787792400000,3,3,0.1875
CPM-RO-001,stage3:CPM-RO-001:1787803200000,1787806800000,1,1,0.0625
CPM-RO-001,stage3:CPM-RO-001:1787817600000,1787821200000,1,1,0.0625
CPM-RO-001,stage3:CPM-RO-001:1787832000000,1787835600000,2,2,0.125
CPM-RO-001,stage3:CPM-RO-001:1787846400000,1787850000000,2,2,0.125
CPM-RO-001,stage3:CPM-RO-001:1787860800000,1787864400000,2,2,0.125
CPM-RO-001,stage3:CPM-RO-001:1787875200000,1787878800000,2,2,0.125
CPM-RO-001,stage3:CPM-RO-001:1787889600000,1787893200000,1,1,0.0625
CPM-RO-001,stage3:CPM-RO-001:1787904000000,1787907600000,1,1,0.0625
CPM-RO-001,stage3:CPM-RO-001:1787918400000,1787922000000,1,1,0.0625
CPM-RO-001,stage3:CPM-RO-001:1787932800000,1787936400000,2,2,0.125
CPM-RO-001,stage3:CPM-RO-001:1787947200000,1787950800000,4,4,0.25
CPM-RO-001,stage3:CPM-RO-001:1787961600000,1787965200000,3,3,0.1875
CPM-RO-001,stage3:CPM-RO-001:1787976000000,1787979600000,2,2,0.125
CPM-RO-001,stage3:CPM-RO-001:1787990400000,1787994000000,2,2,0.125
CPM-RO-001,stage3:CPM-RO-001:1788004800000,1788008400000,3,3,0.1875
CPM-RO-001,stage3:CPM-RO-001:1788019200000,1788022800000,3,3,0.1875
CPM-RO-001,stage3:CPM-RO-001:1788033600000,1788037200000,3,3,0.1875
CPM-RO-001,stage3:CPM-RO-001:1788048000000,1788051600000,1,1,0.0625
CPM-RO-001,stage3:CPM-RO-001:1788062400000,1788066000000,3,3,0.1875
CPM-RO-001,stage3:CPM-RO-001:1788076800000,1788080400000,1,1,0.0625
CPM-RO-001,stage3:CPM-RO-001:1788091200000,1788094800000,4,4,0.25
CPM-RO-001,stage3:CPM-RO-001:1788105600000,1788109200000,2,2,0.125
CPM-RO-001,stage3:CPM-RO-001:1788120000000,1788123600000,3,3,0.1875
MI-001,stage3:MI-001:1785452400000,1785456000000,0,0,
MI-001,stage3:MI-001:1785456000000,1785459600000,2,2,0.125
MI-001,stage3:MI-001:1785459600000,1785463200000,1,1,0.0625
MI-001,stage3:MI-001:1785463200000,1785466800000,4,4,0.25
MI-001,stage3:MI-001:1785466800000,1785470400000,2,2,0.125
MI-001,stage3:MI-001:1785470400000,1785474000000,5,5,0.3125
MI-001,stage3:MI-001:1785474000000,1785477600000,2,2,0.125
MI-001,stage3:MI-001:1785477600000,1785481200000,5,5,0.3125
MI-001,stage3:MI-001:1785481200000,1785484800000,2,2,0.125
MI-001,stage3:MI-001:1785484800000,1785488400000,3,3,0.1875
MI-001,stage3:MI-001:1785488400000,1785492000000,1,1,0.0625
MI-001,stage3:MI-001:1785492000000,1785495600000,2,2,0.125
MI-001,stage3:MI-001:1785495600000,1785499200000,6,6,0.375
MI-001,stage3:MI-001:1785499200000,1785502800000,1,1,0.0625
MI-001,stage3:MI-001:1785502800000,1785506400000,4,4,0.25
MI-001,stage3:MI-001:1785506400000,1785510000000,3,3,0.1875
MI-001,stage3:MI-001:1785510000000,1785513600000,2,2,0.125
MI-001,stage3:MI-001:1785513600000,1785517200000,3,3,0.1875
MI-001,stage3:MI-001:1785517200000,1785520800000,1,1,0.0625
MI-001,stage3:MI-001:1785520800000,1785524400000,3,3,0.1875
MI-001,stage3:MI-001:1785524400000,1785528000000,1,1,0.0625
MI-001,stage3:MI-001:1785528000000,1785531600000,1,1,0.0625
MI-001,stage3:MI-001:1785531600000,1785535200000,2,2,0.125
MI-001,stage3:MI-001:1785535200000,1785538800000,1,1,0.0625
MI-001,stage3:MI-001:1785538800000,1785542400000,4,4,0.25
MI-001,stage3:MI-001:1785542400000,1785546000000,1,1,0.0625
MI-001,stage3:MI-001:1785546000000,1785549600000,2,2,0.125
MI-001,stage3:MI-001:1785549600000,1785553200000,2,2,0.125
MI-001,stage3:MI-001:1785553200000,1785556800000,3,3,0.1875
MI-001,stage3:MI-001:1785556800000,1785560400000,2,2,0.125
MI-001,stage3:MI-001:1785560400000,1785564000000,2,2,0.125
MI-001,stage3:MI-001:1785564000000,1785567600000,5,5,0.3125
MI-001,stage3:MI-001:1785567600000,1785571200000,2,2,0.125
MI-001,stage3:MI-001:1785571200000,1785574800000,0,0,0.0
MI-001,stage3:MI-001:1785574800000,1785578400000,1,1,0.0625
MI-001,stage3:MI-001:1785578400000,1785582000000,1,1,0.0625
MI-001,stage3:MI-001:1785582000000,1785585600000,3,3,0.1875
MI-001,stage3:MI-001:1785585600000,1785589200000,2,2,0.125
MI-001,stage3:MI-001:1785589200000,1785592800000,3,3,0.1875
MI-001,stage3:MI-001:1785592800000,1785596400000,3,3,0.1875
MI-001,stage3:MI-001:1785596400000,1785600000000,2,2,0.125
MI-001,stage3:MI-001:1785600000000,1785603600000,1,1,0.0625
MI-001,stage3:MI-001:1785603600000,1785607200000,4,4,0.25
MI-001,stage3:MI-001:1785607200000,1785610800000,1,1,0.0625
MI-001,stage3:MI-001:1785610800000,1785614400000,2,2,0.125
MI-001,stage3:MI-001:1785614400000,1785618000000,4,4,0.25
MI-001,stage3:MI-001:1785618000000,1785621600000,5,5,0.3125
MI-001,stage3:MI-001:1785621600000,1785625200000,2,2,0.125
MI-001,stage3:MI-001:1785625200000,1785628800000,0,0,0.0
MI-001,stage3:MI-001:1785628800000,1785632400000,1,1,0.0625
MI-001,stage3:MI-001:1785632400000,1785636000000,2,2,0.125
MI-001,stage3:MI-001:1785636000000,1785639600000,4,4,0.25
MI-001,stage3:MI-001:1785639600000,1785643200000,4,4,0.25
MI-001,stage3:MI-001:1785643200000,1785646800000,2,2,0.125
MI-001,stage3:MI-001:1785646800000,1785650400000,3,3,0.1875
MI-001,stage3:MI-001:1785650400000,1785654000000,2,2,0.125
MI-001,stage3:MI-001:1785654000000,1785657600000,2,2,0.125
MI-001,stage3:MI-001:1785657600000,1785661200000,3,3,0.1875
MI-001,stage3:MI-001:1785661200000,1785664800000,1,1,0.0625
MI-001,stage3:MI-001:1785664800000,1785668400000,4,4,0.25
MI-001,stage3:MI-001:1785668400000,1785672000000,1,1,0.0625
MI-001,stage3:MI-001:1785672000000,1785675600000,1,1,0.0625
MI-001,stage3:MI-001:1785675600000,1785679200000,2,2,0.125
MI-001,stage3:MI-001:1785679200000,1785682800000,2,2,0.125
MI-001,stage3:MI-001:1785682800000,1785686400000,5,5,0.3125
MI-001,stage3:MI-001:1785686400000,1785690000000,1,1,0.0625
MI-001,stage3:MI-001:1785690000000,1785693600000,3,3,0.1875
MI-001,stage3:MI-001:1785693600000,1785697200000,3,3,0.1875
MI-001,stage3:MI-001:1785697200000,1785700800000,3,3,0.1875
MI-001,stage3:MI-001:1785700800000,1785704400000,1,1,0.0625
MI-001,stage3:MI-001:1785704400000,1785708000000,0,0,0.0
MI-001,stage3:MI-001:1785708000000,1785711600000,3,3,0.1875
MI-001,stage3:MI-001:1785711600000,1785715200000,1,1,0.0625
MI-001,stage3:MI-001:1785715200000,1785718800000,1,1,0.0625
MI-001,stage3:MI-001:1785718800000,1785722400000,1,1,0.0625
MI-001,stage3:MI-001:1785722400000,1785726000000,2,2,0.125
MI-001,stage3:MI-001:1785726000000,1785729600000,4,4,0.25
MI-001,stage3:MI-001:1785729600000,1785733200000,3,3,0.1875
MI-001,stage3:MI-001:1785733200000,1785736800000,4,4,0.25
MI-001,stage3:MI-001:1785736800000,1785740400000,2,2,0.125
MI-001,stage3:MI-001:1785740400000,1785744000000,2,2,0.125
MI-001,stage3:MI-001:1785744000000,1785747600000,2,2,0.125
MI-001,stage3:MI-001:1785747600000,1785751200000,1,1,0.0625
MI-001,stage3:MI-001:1785751200000,1785754800000,5,5,0.3125
MI-001,stage3:MI-001:1785754800000,1785758400000,1,1,0.0625
MI-001,stage3:MI-001:1785758400000,1785762000000,4,4,0.25
MI-001,stage3:MI-001:1785762000000,1785765600000,1,1,0.0625
MI-001,stage3:MI-001:1785765600000,1785769200000,3,3,0.1875
MI-001,stage3:MI-001:1785769200000,1785772800000,5,5,0.3125
MI-001,stage3:MI-001:1785772800000,1785776400000,1,1,0.0625
MI-001,stage3:MI-001:1785776400000,1785780000000,1,1,0.0625
MI-001,stage3:MI-001:1785780000000,1785783600000,4,4,0.25
MI-001,stage3:MI-001:1785783600000,1785787200000,2,2,0.125
MI-001,stage3:MI-001:1785787200000,1785790800000,2,2,0.125
MI-001,stage3:MI-001:1785790800000,1785794400000,2,2,0.125
MI-001,stage3:MI-001:1785794400000,1785798000000,2,2,0.125
MI-001,stage3:MI-001:1785798000000,1785801600000,0,0,0.0
MI-001,stage3:MI-001:1785801600000,1785805200000,1,1,0.0625
MI-001,stage3:MI-001:1785805200000,1785808800000,2,2,0.125
MI-001,stage3:MI-001:1785808800000,1785812400000,4,4,0.25
MI-001,stage3:MI-001:1785812400000,1785816000000,3,3,0.1875
MI-001,stage3:MI-001:1785816000000,1785819600000,2,2,0.125
MI-001,stage3:MI-001:1785819600000,1785823200000,2,2,0.125
MI-001,stage3:MI-001:1785823200000,1785826800000,3,3,0.1875
MI-001,stage3:MI-001:1785826800000,1785830400000,3,3,0.1875
MI-001,stage3:MI-001:1785830400000,1785834000000,3,3,0.1875
MI-001,stage3:MI-001:1785834000000,1785837600000,2,2,0.125
MI-001,stage3:MI-001:1785837600000,1785841200000,2,2,0.125
MI-001,stage3:MI-001:1785841200000,1785844800000,2,2,0.125
MI-001,stage3:MI-001:1785844800000,1785848400000,2,2,0.125
MI-001,stage3:MI-001:1785848400000,1785852000000,1,1,0.0625
MI-001,stage3:MI-001:1785852000000,1785855600000,2,2,0.125
MI-001,stage3:MI-001:1785855600000,1785859200000,2,2,0.125
MI-001,stage3:MI-001:1785859200000,1785862800000,2,2,0.125
MI-001,stage3:MI-001:1785862800000,1785866400000,3,3,0.1875
MI-001,stage3:MI-001:1785866400000,1785870000000,3,3,0.1875
MI-001,stage3:MI-001:1785870000000,1785873600000,1,1,0.0625
MI-001,stage3:MI-001:1785873600000,1785877200000,1,1,0.0625
MI-001,stage3:MI-001:1785877200000,1785880800000,1,1,0.0625
MI-001,stage3:MI-001:1785880800000,1785884400000,2,2,0.125
MI-001,stage3:MI-001:1785884400000,1785888000000,2,2,0.125
MI-001,stage3:MI-001:1785888000000,1785891600000,1,1,0.0625
MI-001,stage3:MI-001:1785891600000,1785895200000,2,2,0.125
MI-001,stage3:MI-001:1785895200000,1785898800000,4,4,0.25
MI-001,stage3:MI-001:1785898800000,1785902400000,4,4,0.25
MI-001,stage3:MI-001:1785902400000,1785906000000,2,2,0.125
MI-001,stage3:MI-001:1785906000000,1785909600000,3,3,0.1875
MI-001,stage3:MI-001:1785909600000,1785913200000,2,2,0.125
MI-001,stage3:MI-001:1785913200000,1785916800000,2,2,0.125
MI-001,stage3:MI-001:1785916800000,1785920400000,2,2,0.125
MI-001,stage3:MI-001:1785920400000,1785924000000,2,2,0.125
MI-001,stage3:MI-001:1785924000000,1785927600000,0,0,0.0
MI-001,stage3:MI-001:1785927600000,1785931200000,2,2,0.125
MI-001,stage3:MI-001:1785931200000,1785934800000,2,2,0.125
MI-001,stage3:MI-001:1785934800000,1785938400000,3,3,0.1875
MI-001,stage3:MI-001:1785938400000,1785942000000,5,5,0.3125
MI-001,stage3:MI-001:1785942000000,1785945600000,3,3,0.1875
MI-001,stage3:MI-001:1785945600000,1785949200000,0,0,0.0
MI-001,stage3:MI-001:1785949200000,1785952800000,3,3,0.1875
MI-001,stage3:MI-001:1785952800000,1785956400000,4,4,0.25
MI-001,stage3:MI-001:1785956400000,1785960000000,2,2,0.125
MI-001,stage3:MI-001:1785960000000,1785963600000,2,2,0.125
MI-001,stage3:MI-001:1785963600000,1785967200000,1,1,0.0625
MI-001,stage3:MI-001:1785967200000,1785970800000,2,2,0.125
MI-001,stage3:MI-001:1785970800000,1785974400000,2,2,0.125
MI-001,stage3:MI-001:1785974400000,1785978000000,2,2,0.125
MI-001,stage3:MI-001:1785978000000,1785981600000,4,4,0.25
MI-001,stage3:MI-001:1785981600000,1785985200000,1,1,0.0625
MI-001,stage3:MI-001:1785985200000,1785988800000,3,3,0.1875
MI-001,stage3:MI-001:1785988800000,1785992400000,0,0,0.0
MI-001,stage3:MI-001:1785992400000,1785996000000,4,4,0.25
MI-001,stage3:MI-001:1785996000000,1785999600000,6,6,0.375
MI-001,stage3:MI-001:1785999600000,1786003200000,2,2,0.125
MI-001,stage3:MI-001:1786003200000,1786006800000,1,1,0.0625
MI-001,stage3:MI-001:1786006800000,1786010400000,3,3,0.1875
MI-001,stage3:MI-001:1786010400000,1786014000000,1,1,0.0625
MI-001,stage3:MI-001:1786014000000,1786017600000,1,1,0.0625
MI-001,stage3:MI-001:1786017600000,1786021200000,2,2,0.125
MI-001,stage3:MI-001:1786021200000,1786024800000,3,3,0.1875
MI-001,stage3:MI-001:1786024800000,1786028400000,3,3,0.1875
MI-001,stage3:MI-001:1786028400000,1786032000000,2,2,0.125
MI-001,stage3:MI-001:1786032000000,1786035600000,0,0,0.0
MI-001,stage3:MI-001:1786035600000,1786039200000,3,3,0.1875
MI-001,stage3:MI-001:1786039200000,1786042800000,3,3,0.1875
MI-001,stage3:MI-001:1786042800000,1786046400000,1,1,0.0625
MI-001,stage3:MI-001:1786046400000,1786050000000,1,1,0.0625
MI-001,stage3:MI-001:1786050000000,1786053600000,2,2,0.125
MI-001,stage3:MI-001:1786053600000,1786057200000,3,3,0.1875
MI-001,stage3:MI-001:1786057200000,1786060800000,1,1,0.0625
MI-001,stage3:MI-001:1786060800000,1786064400000,2,2,0.125
MI-001,stage3:MI-001:1786064400000,1786068000000,1,1,0.0625
MI-001,stage3:MI-001:1786068000000,1786071600000,1,1,0.0625
MI-001,stage3:MI-001:1786071600000,1786075200000,3,3,0.1875
MI-001,stage3:MI-001:1786075200000,1786078800000,4,4,0.25
MI-001,stage3:MI-001:1786078800000,1786082400000,4,4,0.25
MI-001,stage3:MI-001:1786082400000,1786086000000,4,4,0.25
MI-001,stage3:MI-001:1786086000000,1786089600000,2,2,0.125
MI-001,stage3:MI-001:1786089600000,1786093200000,2,2,0.125
MI-001,stage3:MI-001:1786093200000,1786096800000,3,3,0.1875
MI-001,stage3:MI-001:1786096800000,1786100400000,3,3,0.1875
MI-001,stage3:MI-001:1786100400000,1786104000000,1,1,0.0625
MI-001,stage3:MI-001:1786104000000,1786107600000,4,4,0.25
MI-001,stage3:MI-001:1786107600000,1786111200000,2,2,0.125
MI-001,stage3:MI-001:1786111200000,1786114800000,2,2,0.125
MI-001,stage3:MI-001:1786114800000,1786118400000,1,1,0.0625
MI-001,stage3:MI-001:1786118400000,1786122000000,4,4,0.25
MI-001,stage3:MI-001:1786122000000,1786125600000,0,0,0.0
MI-001,stage3:MI-001:1786125600000,1786129200000,3,3,0.1875
MI-001,stage3:MI-001:1786129200000,1786132800000,1,1,0.0625
MI-001,stage3:MI-001:1786132800000,1786136400000,2,2,0.125
MI-001,stage3:MI-001:1786136400000,1786140000000,2,2,0.125
MI-001,stage3:MI-001:1786140000000,1786143600000,2,2,0.125
MI-001,stage3:MI-001:1786143600000,1786147200000,1,1,0.0625
MI-001,stage3:MI-001:1786147200000,1786150800000,3,3,0.1875
MI-001,stage3:MI-001:1786150800000,1786154400000,4,4,0.25
MI-001,stage3:MI-001:1786154400000,1786158000000,3,3,0.1875
MI-001,stage3:MI-001:1786158000000,1786161600000,0,0,0.0
MI-001,stage3:MI-001:1786161600000,1786165200000,3,3,0.1875
MI-001,stage3:MI-001:1786165200000,1786168800000,1,1,0.0625
MI-001,stage3:MI-001:1786168800000,1786172400000,2,2,0.125
MI-001,stage3:MI-001:1786172400000,1786176000000,1,1,0.0625
MI-001,stage3:MI-001:1786176000000,1786179600000,4,4,0.25
MI-001,stage3:MI-001:1786179600000,1786183200000,4,4,0.25
MI-001,stage3:MI-001:1786183200000,1786186800000,2,2,0.125
MI-001,stage3:MI-001:1786186800000,1786190400000,2,2,0.125
MI-001,stage3:MI-001:1786190400000,1786194000000,2,2,0.125
MI-001,stage3:MI-001:1786194000000,1786197600000,1,1,0.0625
MI-001,stage3:MI-001:1786197600000,1786201200000,2,2,0.125
MI-001,stage3:MI-001:1786201200000,1786204800000,5,5,0.3125
MI-001,stage3:MI-001:1786204800000,1786208400000,3,3,0.1875
MI-001,stage3:MI-001:1786208400000,1786212000000,1,1,0.0625
MI-001,stage3:MI-001:1786212000000,1786215600000,1,1,0.0625
MI-001,stage3:MI-001:1786215600000,1786219200000,0,0,0.0
MI-001,stage3:MI-001:1786219200000,1786222800000,0,0,0.0
MI-001,stage3:MI-001:1786222800000,1786226400000,2,2,0.125
MI-001,stage3:MI-001:1786226400000,1786230000000,2,2,0.125
MI-001,stage3:MI-001:1786230000000,1786233600000,3,3,0.1875
MI-001,stage3:MI-001:1786233600000,1786237200000,3,3,0.1875
MI-001,stage3:MI-001:1786237200000,1786240800000,2,2,0.125
MI-001,stage3:MI-001:1786240800000,1786244400000,2,2,0.125
MI-001,stage3:MI-001:1786244400000,1786248000000,5,5,0.3125
MI-001,stage3:MI-001:1786248000000,1786251600000,4,4,0.25
MI-001,stage3:MI-001:1786251600000,1786255200000,2,2,0.125
MI-001,stage3:MI-001:1786255200000,1786258800000,2,2,0.125
MI-001,stage3:MI-001:1786258800000,1786262400000,3,3,0.1875
MI-001,stage3:MI-001:1786262400000,1786266000000,1,1,0.0625
MI-001,stage3:MI-001:1786266000000,1786269600000,5,5,0.3125
MI-001,stage3:MI-001:1786269600000,1786273200000,3,3,0.1875
MI-001,stage3:MI-001:1786273200000,1786276800000,2,2,0.125
MI-001,stage3:MI-001:1786276800000,1786280400000,4,4,0.25
MI-001,stage3:MI-001:1786280400000,1786284000000,4,4,0.25
MI-001,stage3:MI-001:1786284000000,1786287600000,2,2,0.125
MI-001,stage3:MI-001:1786287600000,1786291200000,2,2,0.125
MI-001,stage3:MI-001:1786291200000,1786294800000,4,4,0.25
MI-001,stage3:MI-001:1786294800000,1786298400000,4,4,0.25
MI-001,stage3:MI-001:1786298400000,1786302000000,1,1,0.0625
MI-001,stage3:MI-001:1786302000000,1786305600000,5,5,0.3125
MI-001,stage3:MI-001:1786305600000,1786309200000,2,2,0.125
MI-001,stage3:MI-001:1786309200000,1786312800000,0,0,0.0
MI-001,stage3:MI-001:1786312800000,1786316400000,2,2,0.125
MI-001,stage3:MI-001:1786316400000,1786320000000,2,2,0.125
MI-001,stage3:MI-001:1786320000000,1786323600000,3,3,0.1875
MI-001,stage3:MI-001:1786323600000,1786327200000,3,3,0.1875
MI-001,stage3:MI-001:1786327200000,1786330800000,5,5,0.3125
MI-001,stage3:MI-001:1786330800000,1786334400000,2,2,0.125
MI-001,stage3:MI-001:1786334400000,1786338000000,4,4,0.25
MI-001,stage3:MI-001:1786338000000,1786341600000,3,3,0.1875
MI-001,stage3:MI-001:1786341600000,1786345200000,2,2,0.125
MI-001,stage3:MI-001:1786345200000,1786348800000,3,3,0.1875
MI-001,stage3:MI-001:1786348800000,1786352400000,2,2,0.125
MI-001,stage3:MI-001:1786352400000,1786356000000,4,4,0.25
MI-001,stage3:MI-001:1786356000000,1786359600000,3,3,0.1875
MI-001,stage3:MI-001:1786359600000,1786363200000,1,1,0.0625
MI-001,stage3:MI-001:1786363200000,1786366800000,2,2,0.125
MI-001,stage3:MI-001:1786366800000,1786370400000,1,1,0.0625
MI-001,stage3:MI-001:1786370400000,1786374000000,4,4,0.25
MI-001,stage3:MI-001:1786374000000,1786377600000,1,1,0.0625
MI-001,stage3:MI-001:1786377600000,1786381200000,1,1,0.0625
MI-001,stage3:MI-001:1786381200000,1786384800000,1,1,0.0625
MI-001,stage3:MI-001:1786384800000,1786388400000,3,3,0.1875
MI-001,stage3:MI-001:1786388400000,1786392000000,3,3,0.1875
MI-001,stage3:MI-001:1786392000000,1786395600000,4,4,0.25
MI-001,stage3:MI-001:1786395600000,1786399200000,1,1,0.0625
MI-001,stage3:MI-001:1786399200000,1786402800000,1,1,0.0625
MI-001,stage3:MI-001:1786402800000,1786406400000,5,5,0.3125
MI-001,stage3:MI-001:1786406400000,1786410000000,3,3,0.1875
MI-001,stage3:MI-001:1786410000000,1786413600000,2,2,0.125
MI-001,stage3:MI-001:1786413600000,1786417200000,4,4,0.25
MI-001,stage3:MI-001:1786417200000,1786420800000,2,2,0.125
MI-001,stage3:MI-001:1786420800000,1786424400000,1,1,0.0625
MI-001,stage3:MI-001:1786424400000,1786428000000,1,1,0.0625
MI-001,stage3:MI-001:1786428000000,1786431600000,3,3,0.1875
MI-001,stage3:MI-001:1786431600000,1786435200000,3,3,0.1875
MI-001,stage3:MI-001:1786435200000,1786438800000,4,4,0.25
MI-001,stage3:MI-001:1786438800000,1786442400000,4,4,0.25
MI-001,stage3:MI-001:1786442400000,1786446000000,3,3,0.1875
MI-001,stage3:MI-001:1786446000000,1786449600000,2,2,0.125
MI-001,stage3:MI-001:1786449600000,1786453200000,3,3,0.1875
MI-001,stage3:MI-001:1786453200000,1786456800000,2,2,0.125
MI-001,stage3:MI-001:1786456800000,1786460400000,2,2,0.125
MI-001,stage3:MI-001:1786460400000,1786464000000,2,2,0.125
MI-001,stage3:MI-001:1786464000000,1786467600000,3,3,0.1875
MI-001,stage3:MI-001:1786467600000,1786471200000,1,1,0.0625
MI-001,stage3:MI-001:1786471200000,1786474800000,3,3,0.1875
MI-001,stage3:MI-001:1786474800000,1786478400000,3,3,0.1875
MI-001,stage3:MI-001:1786478400000,1786482000000,3,3,0.1875
MI-001,stage3:MI-001:1786482000000,1786485600000,2,2,0.125
MI-001,stage3:MI-001:1786485600000,1786489200000,3,3,0.1875
MI-001,stage3:MI-001:1786489200000,1786492800000,1,1,0.0625
MI-001,stage3:MI-001:1786492800000,1786496400000,4,4,0.25
MI-001,stage3:MI-001:1786496400000,1786500000000,3,3,0.1875
MI-001,stage3:MI-001:1786500000000,1786503600000,3,3,0.1875
MI-001,stage3:MI-001:1786503600000,1786507200000,1,1,0.0625
MI-001,stage3:MI-001:1786507200000,1786510800000,1,1,0.0625
MI-001,stage3:MI-001:1786510800000,1786514400000,1,1,0.0625
MI-001,stage3:MI-001:1786514400000,1786518000000,3,3,0.1875
MI-001,stage3:MI-001:1786518000000,1786521600000,1,1,0.0625
MI-001,stage3:MI-001:1786521600000,1786525200000,4,4,0.25
MI-001,stage3:MI-001:1786525200000,1786528800000,3,3,0.1875
MI-001,stage3:MI-001:1786528800000,1786532400000,6,6,0.375
MI-001,stage3:MI-001:1786532400000,1786536000000,1,1,0.0625
MI-001,stage3:MI-001:1786536000000,1786539600000,2,2,0.125
MI-001,stage3:MI-001:1786539600000,1786543200000,3,3,0.1875
MI-001,stage3:MI-001:1786543200000,1786546800000,3,3,0.1875
MI-001,stage3:MI-001:1786546800000,1786550400000,2,2,0.125
MI-001,stage3:MI-001:1786550400000,1786554000000,1,1,0.0625
MI-001,stage3:MI-001:1786554000000,1786557600000,2,2,0.125
MI-001,stage3:MI-001:1786557600000,1786561200000,4,4,0.25
MI-001,stage3:MI-001:1786561200000,1786564800000,2,2,0.125
MI-001,stage3:MI-001:1786564800000,1786568400000,0,0,0.0
MI-001,stage3:MI-001:1786568400000,1786572000000,2,2,0.125
MI-001,stage3:MI-001:1786572000000,1786575600000,2,2,0.125
MI-001,stage3:MI-001:1786575600000,1786579200000,4,4,0.25
MI-001,stage3:MI-001:1786579200000,1786582800000,1,1,0.0625
MI-001,stage3:MI-001:1786582800000,1786586400000,2,2,0.125
MI-001,stage3:MI-001:1786586400000,1786590000000,2,2,0.125
MI-001,stage3:MI-001:1786590000000,1786593600000,4,4,0.25
MI-001,stage3:MI-001:1786593600000,1786597200000,2,2,0.125
MI-001,stage3:MI-001:1786597200000,1786600800000,2,2,0.125
MI-001,stage3:MI-001:1786600800000,1786604400000,4,4,0.25
MI-001,stage3:MI-001:1786604400000,1786608000000,2,2,0.125
MI-001,stage3:MI-001:1786608000000,1786611600000,1,1,0.0625
MI-001,stage3:MI-001:1786611600000,1786615200000,2,2,0.125
MI-001,stage3:MI-001:1786615200000,1786618800000,1,1,0.0625
MI-001,stage3:MI-001:1786618800000,1786622400000,0,0,0.0
MI-001,stage3:MI-001:1786622400000,1786626000000,1,1,0.0625
MI-001,stage3:MI-001:1786626000000,1786629600000,4,4,0.25
MI-001,stage3:MI-001:1786629600000,1786633200000,3,3,0.1875
MI-001,stage3:MI-001:1786633200000,1786636800000,3,3,0.1875
MI-001,stage3:MI-001:1786636800000,1786640400000,3,3,0.1875
MI-001,stage3:MI-001:1786640400000,1786644000000,1,1,0.0625
MI-001,stage3:MI-001:1786644000000,1786647600000,2,2,0.125
MI-001,stage3:MI-001:1786647600000,1786651200000,3,3,0.1875
MI-001,stage3:MI-001:1786651200000,1786654800000,1,1,0.0625
MI-001,stage3:MI-001:1786654800000,1786658400000,4,4,0.25
MI-001,stage3:MI-001:1786658400000,1786662000000,2,2,0.125
MI-001,stage3:MI-001:1786662000000,1786665600000,3,3,0.1875
MI-001,stage3:MI-001:1786665600000,1786669200000,2,2,0.125
MI-001,stage3:MI-001:1786669200000,1786672800000,3,3,0.1875
MI-001,stage3:MI-001:1786672800000,1786676400000,1,1,0.0625
MI-001,stage3:MI-001:1786676400000,1786680000000,2,2,0.125
MI-001,stage3:MI-001:1786680000000,1786683600000,0,0,0.0
MI-001,stage3:MI-001:1786683600000,1786687200000,3,3,0.1875
MI-001,stage3:MI-001:1786687200000,1786690800000,2,2,0.125
MI-001,stage3:MI-001:1786690800000,1786694400000,2,2,0.125
MI-001,stage3:MI-001:1786694400000,1786698000000,3,3,0.1875
MI-001,stage3:MI-001:1786698000000,1786701600000,4,4,0.25
MI-001,stage3:MI-001:1786701600000,1786705200000,1,1,0.0625
MI-001,stage3:MI-001:1786705200000,1786708800000,3,3,0.1875
MI-001,stage3:MI-001:1786708800000,1786712400000,2,2,0.125
MI-001,stage3:MI-001:1786712400000,1786716000000,3,3,0.1875
MI-001,stage3:MI-001:1786716000000,1786719600000,1,1,0.0625
MI-001,stage3:MI-001:1786719600000,1786723200000,2,2,0.125
MI-001,stage3:MI-001:1786723200000,1786726800000,3,3,0.1875
MI-001,stage3:MI-001:1786726800000,1786730400000,3,3,0.1875
MI-001,stage3:MI-001:1786730400000,1786734000000,1,1,0.0625
MI-001,stage3:MI-001:1786734000000,1786737600000,0,0,0.0
MI-001,stage3:MI-001:1786737600000,1786741200000,3,3,0.1875
MI-001,stage3:MI-001:1786741200000,1786744800000,3,3,0.1875
MI-001,stage3:MI-001:1786744800000,1786748400000,1,1,0.0625
MI-001,stage3:MI-001:1786748400000,1786752000000,4,4,0.25
MI-001,stage3:MI-001:1786752000000,1786755600000,4,4,0.25
MI-001,stage3:MI-001:1786755600000,1786759200000,2,2,0.125
MI-001,stage3:MI-001:1786759200000,1786762800000,1,1,0.0625
MI-001,stage3:MI-001:1786762800000,1786766400000,1,1,0.0625
MI-001,stage3:MI-001:1786766400000,1786770000000,3,3,0.1875
MI-001,stage3:MI-001:1786770000000,1786773600000,2,2,0.125
MI-001,stage3:MI-001:1786773600000,1786777200000,1,1,0.0625
MI-001,stage3:MI-001:1786777200000,1786780800000,1,1,0.0625
MI-001,stage3:MI-001:1786780800000,1786784400000,2,2,0.125
MI-001,stage3:MI-001:1786784400000,1786788000000,2,2,0.125
MI-001,stage3:MI-001:1786788000000,1786791600000,3,3,0.1875
